doc_id,line_id,position,token,lemma,pos,translation,source,raw_token
tatoeba_to_tatoeba_raw,1,1.0,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,2.0,ua,ua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,3.0,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,4.0,fa,fa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,5.0,nima,nima,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,6.0,o,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ono
tatoeba_to_tatoeba_raw,1,6.1,no,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ono
tatoeba_to_tatoeba_raw,1,7.0,fitu,fitu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,8.0,valu,valu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,9.0,hiva,hiva,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,10.0,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,1,11.0,noa,noa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,2,1.0,mālō,mālō,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,2,2.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,2,3.0,lelei,lelei,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,3,1.0,fēfē,fēfē,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,3,2.0,hake,hake,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,4,1.0,o,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,oku
tatoeba_to_tatoeba_raw,4,1.1,ku,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,oku
tatoeba_to_tatoeba_raw,4,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,4,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,4,3.0,kai,kai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,5,1.0,o,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,oku
tatoeba_to_tatoeba_raw,5,1.1,ku,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,oku
tatoeba_to_tatoeba_raw,5,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,5,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,5,3.0,a,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,alu
tatoeba_to_tatoeba_raw,5,3.1,lu,alu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,alu
tatoeba_to_tatoeba_raw,6,1.0,o,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,oku
tatoeba_to_tatoeba_raw,6,1.1,ku,oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,oku
tatoeba_to_tatoeba_raw,6,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,6,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,6,3.0,a,ako,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ako
tatoeba_to_tatoeba_raw,6,3.1,ko,ako,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ako
tatoeba_to_tatoeba_raw,7,1.0,','oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,7,1.1,oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,7,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,7,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,7,3.0,','ilo'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ilo'i
tatoeba_to_tatoeba_raw,7,3.1,ilo'i,'ilo'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ilo'i
tatoeba_to_tatoeba_raw,8,1.0,fiefia,fiefia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,8,2.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,8,3.0,fetaulaki,fetaulaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,8,4.0,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,8,5.0,ko,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,koe
tatoeba_to_tatoeba_raw,8,5.1,e,koe,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,koe
tatoeba_to_tatoeba_raw,9,1.0,fiefia,fiefia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,9,2.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,9,3.0,fetaulaki,fetaulaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,9,4.0,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,9,5.0,ki,kimoua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,kimoua
tatoeba_to_tatoeba_raw,9,5.1,moua,kimoua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,kimoua
tatoeba_to_tatoeba_raw,10,1.0,fiefia,fiefia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,10,2.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,10,3.0,fetaulaki,fetaulaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,10,4.0,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,10,5.0,ki,kimoutolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,kimoutolu
tatoeba_to_tatoeba_raw,10,5.1,moutolu,kimoutolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,kimoutolu
tatoeba_to_tatoeba_raw,11,1.0,','oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,11,1.1,oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,11,2.0,','ikai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ikai
tatoeba_to_tatoeba_raw,11,2.1,ikai,'ikai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ikai
tatoeba_to_tatoeba_raw,11,3.0,keu,keu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,11,4.0,','ilo'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ilo'i
tatoeba_to_tatoeba_raw,11,4.1,ilo'i,'ilo'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ilo'i
tatoeba_to_tatoeba_raw,12,1.0,','oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,12,1.1,oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,12,2.0,o,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,12,2.1,u,ou,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ou
tatoeba_to_tatoeba_raw,12,3.0,mahino,mahino,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,13,1.0,','oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,13,1.1,oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,13,2.0,','ikai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ikai
tatoeba_to_tatoeba_raw,13,2.1,ikai,'ikai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'ikai
tatoeba_to_tatoeba_raw,13,3.0,keu,keu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,13,4.0,mahino,mahino,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,14,1.0,tokanga,tokanga,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,15,1.0,ko,ko,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,15,2.0,hai,hai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,15,3.0,ho,ho,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,15,4.0,hingoá,hingoá,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,16,1.0,kātaki,kātaki,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,17,1.0,mālō,mālō,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,17,2.0,a,aupito,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,aupito
tatoeba_to_tatoeba_raw,17,2.1,upito,aupito,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,aupito
tatoeba_to_tatoeba_raw,18,1.0,mālō,mālō,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,1.0,','oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,19,1.1,oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,19,2.0,'a,'a,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,3.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,4.0,ngaahi,ngaahi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,5.0,mahina,mahina,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,6.0,'o,'o,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,7.0,e,e,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,8.0,ta'u,ta'u,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,9.0,sanuali,sanuali,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,10.0,fepueli,fepueli,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,11.0,ma'asi,ma'asi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,12.0,','epeleli,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'epeleli
tatoeba_to_tatoeba_raw,19,12.1,epeleli,'epeleli,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'epeleli
tatoeba_to_tatoeba_raw,19,13.0,me,me,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,14.0,sune,sune,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,15.0,siulai,siulai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,16.0,','aokosi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'aokosi
tatoeba_to_tatoeba_raw,19,16.1,aokosi,'aokosi,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'aokosi
tatoeba_to_tatoeba_raw,19,17.0,sepitema,sepitema,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,18.0,','okatopa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'okatopa
tatoeba_to_tatoeba_raw,19,18.1,okatopa,'okatopa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'okatopa
tatoeba_to_tatoeba_raw,19,19.0,novema,novema,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,20.0,mo,mo,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,19,21.0,tisema,tisema,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,20,1.0,','oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,20,1.1,oku,'oku,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,'oku
tatoeba_to_tatoeba_raw,20,2.0,ke,ke,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,20,3.0,sai'ia,sai'ia,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,20,4.0,'i,'i,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,20,5.0,niu,niu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,20,6.0,vai,vai,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,1.0,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,2.0,ua,ua,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,3.0,tolu,tolu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,4.0,fa,fa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,5.0,nima,nima,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,6.0,o,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ono
tatoeba_to_tatoeba_raw,21,6.1,no,ono,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,ono
tatoeba_to_tatoeba_raw,21,7.0,fitu,fitu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,8.0,valu,valu,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,9.0,hiva,hiva,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,10.0,taha,taha,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
tatoeba_to_tatoeba_raw,21,11.0,noa,noa,UNKNOWN,,opus_tatoeba_v2023-04-12_to_tatoeba_raw,
